file,sample_rate,peak,rms,dc,power_spectral_centroid_hz
Whisper-60-20-synth-matched.wav,48000,0.4784989356994629,0.10000000121170625,6.122455159400371e-07,1763.52538640406
Whisper-60-20-synth.wav,48000,0.07228505611419678,0.015106620966577973,4.205813116215645e-08,1763.5254011718755
Whisper-60-60-source-matched.wav,48000,0.5187541246414185,0.1000000028002003,-4.618987441062927e-08,2874.6699666883014
Whisper-60-60-source.wav,48000,0.17790448665618896,0.03429458701084426,-4.828597108523051e-08,2874.6699646708867
Whisper-60-60-synth-matched.wav,48000,0.483339786529541,0.09999999659528273,2.6621484257122303e-06,1883.0191676974825
Whisper-60-60-synth.wav,48000,0.13942992687225342,0.028847172596011873,7.259312700083915e-07,1883.0191517820012
Whisper-81-100-source-matched.wav,48000,0.49209487438201904,0.10000000170755698,-4.5396387577056885e-08,3291.1774917434973
Whisper-81-100-source.wav,48000,0.2112213373184204,0.04292290630011072,-4.6997020641962684e-08,3291.177496000672
Whisper-81-100-synth-matched.wav,48000,0.44732236862182617,0.09999999870064753,2.1561398170888424e-05,2043.9986017963683
Whisper-81-100-synth.wav,48000,0.28097856044769287,0.06281342465711547,1.3522205606816297e-05,2043.9985859036583
Whisper-81-20-source-matched.wav,48000,0.4920973777770996,0.10000000252818547,-4.568199316660563e-08,3291.181246411917
